InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
50,Tournament,TwoPoint,20,40,0.4,0.5,0.3552709199110323,0.39890667400794433,3
50,Tournament,TwoPoint,20,40,0.5,0.05,0.11014659708539895,0.1789195410567205,3
40,Tournament,TwoPoint,20,80,0.6,0.5,0.34269643399273786,0.4025036761860537,7
50,Tournament,TwoPoint,20,40,0.5,0.1,0.21417040391158224,0.29660468294788334,3
50,Tournament,TwoPoint,20,40,0.5,0.5,0.31707215514224474,0.36496681890439303,3
40,Tournament,TwoPoint,20,80,0.7,0.05,0.1669067410151401,0.27576411494336955,6
50,Tournament,TwoPoint,20,40,0.6,0.05,0.2065933889637384,0.29195736815196444,3
50,Tournament,TwoPoint,20,40,0.6,0.1,0.2227209377112082,0.28159043536398315,3
40,Tournament,TwoPoint,20,80,0.7,0.1,0.31203214895269776,0.3940677966101695,9
50,Tournament,TwoPoint,20,40,0.6,0.5,0.32657623321330387,0.3783822428570227,8
40,Tournament,TwoPoint,20,80,0.7,0.5,0.380322330582832,0.4743634393622785,9
50,Tournament,TwoPoint,20,40,0.7,0.05,0.2435423700745385,0.309639359735714,3
50,Tournament,TwoPoint,20,40,0.7,0.1,0.30435329339511374,0.35018680929720375,3
40,Tournament,TwoPoint,20,100,0.3,0.05,0.022028991329751522,0.0475585835710157,6
50,Tournament,TwoPoint,20,40,0.7,0.5,0.3735825473073387,0.4279730513991572,4
50,Tournament,TwoPoint,20,60,0.3,0.05,0.054541976591899265,0.10751563298855547,4
40,Tournament,TwoPoint,20,100,0.3,0.1,0.09923000752912951,0.11971032515270107,6
50,Tournament,TwoPoint,20,60,0.3,0.1,0.18380206393547593,0.2156421968852282,4
40,Tournament,TwoPoint,20,100,0.3,0.5,0.28783363753983143,0.316643280402984,7
50,Tournament,TwoPoint,20,60,0.3,0.5,0.3236844531849316,0.35551375288018433,5
50,Tournament,TwoPoint,20,60,0.4,0.05,0.09327050312968252,0.11798481928658512,5
40,Tournament,TwoPoint,20,100,0.4,0.05,0.0662967304344071,0.12554890421053694,7
50,Tournament,TwoPoint,20,60,0.4,0.1,0.19553156392950627,0.24340319835635763,4
40,Tournament,TwoPoint,20,100,0.4,0.1,0.1386984930212172,0.14797267205518652,7
50,Tournament,TwoPoint,20,60,0.4,0.5,0.27839458164725067,0.32549651944783103,12
40,Tournament,TwoPoint,20,100,0.4,0.5,0.27288984722219467,0.3427648223778344,17
50,Tournament,TwoPoint,20,60,0.5,0.05,0.14767484447742366,0.1743248130672117,8
50,Tournament,TwoPoint,20,60,0.5,0.1,0.19494829195112012,0.30164530529953915,6
40,Tournament,TwoPoint,20,100,0.5,0.05,0.08909502774188092,0.11162385225474496,8
50,Tournament,TwoPoint,20,60,0.5,0.5,0.33649778339403386,0.42366722374695265,5
40,Tournament,TwoPoint,20,100,0.5,0.1,0.1668114104064125,0.21241457283895782,8
50,Tournament,TwoPoint,20,60,0.6,0.05,0.16476360153830233,0.2013827559233933,5
50,Tournament,TwoPoint,20,60,0.6,0.1,0.2517201330168927,0.3121714482770222,5
40,Tournament,TwoPoint,20,100,0.5,0.5,0.3335665862303148,0.39430259899702436,8
50,Tournament,TwoPoint,20,60,0.6,0.5,0.37202097457751065,0.4115468944051762,6
40,Tournament,TwoPoint,20,100,0.6,0.05,0.1320080500426987,0.1628550421793979,8
50,Tournament,TwoPoint,20,60,0.7,0.05,0.23500431859550347,0.27006977664280835,5
50,Tournament,TwoPoint,20,60,0.7,0.1,0.34016304014628596,0.40426087269585254,5
40,Tournament,TwoPoint,20,100,0.6,0.1,0.24698049900729546,0.2900994505069267,7
50,Tournament,TwoPoint,20,60,0.7,0.5,0.3612822569355501,0.39560111007190935,6
40,Tournament,TwoPoint,20,100,0.6,0.5,0.32717956999705816,0.3951181147129334,9
50,Tournament,TwoPoint,20,80,0.3,0.05,0.05449704755465655,0.0837230339921191,6
50,Tournament,TwoPoint,20,80,0.3,0.1,0.12227645361371324,0.14845678539120835,6
40,Tournament,TwoPoint,20,100,0.7,0.05,0.20932946089112808,0.2727298570115509,9
50,Tournament,TwoPoint,20,80,0.3,0.5,0.3187185558085642,0.35510284343414483,6
40,Tournament,TwoPoint,20,100,0.7,0.1,0.2579214252794557,0.3167644178839301,8
50,Tournament,TwoPoint,20,80,0.4,0.05,0.07133841977365342,0.12833289891292682,6
40,Tournament,TwoPoint,20,100,0.7,0.5,0.37875834351050697,0.44055682862074885,8
50,Tournament,TwoPoint,20,80,0.4,0.1,0.1857821177516708,0.22316431824105734,6
40,Tournament,TwoPoint,40,20,0.3,0.05,0.038698132182808556,0.07180424183079114,3
40,Tournament,TwoPoint,40,20,0.3,0.1,0.07008059717480605,0.09426514975621082,3
50,Tournament,TwoPoint,20,80,0.4,0.5,0.3306574908566173,0.39494838686472683,6
40,Tournament,TwoPoint,40,20,0.3,0.5,0.303792553604269,0.3671639192013002,4
50,Tournament,TwoPoint,20,80,0.5,0.05,0.11974229340534173,0.13815783940181509,6
40,Tournament,TwoPoint,40,20,0.4,0.05,0.05035376790540001,0.08201764569305782,4
40,Tournament,TwoPoint,40,20,0.4,0.1,0.11567954796097864,0.14320679513969506,3
60,Tournament,TwoPoint,20,20,0.3,0.05,0.12642816364073342,0.29739799973164616,2
50,Tournament,TwoPoint,20,80,0.5,0.1,0.20043262525026515,0.23275365967701328,7
40,Tournament,TwoPoint,40,20,0.4,0.5,0.2875634333640896,0.35780207990441704,4
60,Tournament,TwoPoint,20,20,0.3,0.1,0.18839327317685034,0.20765495392793484,1
60,Tournament,TwoPoint,20,20,0.3,0.5,0.3489250851447433,0.428602392477835,1
60,Tournament,TwoPoint,20,20,0.4,0.05,0.1631528472175425,0.23371556555575052,1
60,Tournament,TwoPoint,20,20,0.4,0.1,0.23574033018412344,0.33829099879240765,2
40,Tournament,TwoPoint,40,20,0.5,0.05,0.08439729269177346,0.10301733275456537,5
50,Tournament,TwoPoint,20,80,0.5,0.5,0.3667775902289263,0.44179584936877314,8
60,Tournament,TwoPoint,20,20,0.4,0.5,0.3574417801785441,0.4819841671225242,2
60,Tournament,TwoPoint,20,20,0.5,0.05,0.19571237656552612,0.30488094377986724,2
40,Tournament,TwoPoint,40,20,0.5,0.1,0.1499653316216738,0.1843914355800971,5
60,Tournament,TwoPoint,20,20,0.5,0.1,0.27311675581415945,0.38544902824940397,2
50,Tournament,TwoPoint,20,80,0.6,0.05,0.1691519020354734,0.2229343309670198,7
