InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
0,Tournament,TwoPoint,100,100,0.5,0.05,0.028056628056628057,0.028056628056628057,450
