InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
40,Tournament,TwoPoint,20,80,0.4,0.1,0.025789142297205796,0.4173096810118527,7
40,Tournament,TwoPoint,20,80,0.5,0.02,0.03095495054862891,0.22440537745604963,5
50,Tournament,TwoPoint,20,20,0.3,0.02,0.08878143466595972,1,1
50,Tournament,TwoPoint,20,20,0.3,0.05,0.09438627428672802,1,2
50,Tournament,TwoPoint,20,20,0.3,0.1,0.14041988980643683,1,2
40,Tournament,TwoPoint,20,80,0.5,0.05,0.031143087515309836,0.2213825471322886,7
50,Tournament,TwoPoint,20,20,0.4,0.02,0.10853578264633038,1,1
50,Tournament,TwoPoint,20,20,0.4,0.05,0.09825415823953577,1,2
50,Tournament,TwoPoint,20,20,0.4,0.1,0.13810821422828773,1,2
50,Tournament,TwoPoint,20,20,0.5,0.02,0.1147927802811043,1,2
40,Tournament,TwoPoint,20,80,0.5,0.1,0.03271774501085099,0.6119242701455732,8
50,Tournament,TwoPoint,20,20,0.5,0.05,0.1156600848800437,1,2
50,Tournament,TwoPoint,20,20,0.5,0.1,0.15723094780297475,1,2
50,Tournament,TwoPoint,20,20,0.6,0.02,0.12177606368293242,1,2
40,Tournament,TwoPoint,20,80,0.6,0.02,0.02933147108968338,0.22440537745604963,7
50,Tournament,TwoPoint,20,20,0.6,0.05,0.12495410749780174,1,2
50,Tournament,TwoPoint,20,20,0.6,0.1,0.1536737745984277,1,3
50,Tournament,TwoPoint,20,20,0.7,0.02,0.12556547111387234,1,2
50,Tournament,TwoPoint,20,20,0.7,0.05,0.13400949993709196,1,2
40,Tournament,TwoPoint,20,80,0.6,0.05,0.030360809750078387,0.36341579826584997,8
50,Tournament,TwoPoint,20,20,0.7,0.1,0.16119779329577985,1,2
50,Tournament,TwoPoint,20,40,0.3,0.02,0.029686168347228908,0.3355805539629505,3
40,Tournament,TwoPoint,20,80,0.6,0.1,0.03138957372735067,0.6817675602577361,9
50,Tournament,TwoPoint,20,40,0.3,0.05,0.049602753991395965,1,4
50,Tournament,TwoPoint,20,40,0.3,0.1,0.09092992890490104,1,4
40,Tournament,TwoPoint,20,80,0.7,0.02,0.029060849384698047,0.10194977132311643,7
50,Tournament,TwoPoint,20,40,0.4,0.02,0.03382409776025322,0.4107885330804581,3
50,Tournament,TwoPoint,20,40,0.4,0.05,0.04475404883901609,1,4
40,Tournament,TwoPoint,20,80,0.7,0.05,0.030417008220143895,0.3578872007000239,8
50,Tournament,TwoPoint,20,40,0.4,0.1,0.09334058040469224,1,4
50,Tournament,TwoPoint,20,40,0.5,0.02,0.03701036414382692,0.5243952271984309,3
40,Tournament,TwoPoint,20,80,0.7,0.1,0.03466414371590516,1,9
50,Tournament,TwoPoint,20,40,0.5,0.05,0.05647233381574332,1,4
50,Tournament,TwoPoint,20,40,0.5,0.1,0.09957280957983285,1,5
40,Tournament,TwoPoint,20,100,0.3,0.02,0.028062183013608234,0.09753603671006035,7
50,Tournament,TwoPoint,20,40,0.6,0.02,0.04149380155055832,1,3
50,Tournament,TwoPoint,20,40,0.6,0.05,0.058915843277079306,1,4
40,Tournament,TwoPoint,20,100,0.3,0.05,0.02929836903686468,0.2180812982260759,8
50,Tournament,TwoPoint,20,40,0.6,0.1,0.11223635104728925,1,5
50,Tournament,TwoPoint,20,40,0.7,0.02,0.04230423197182881,1,4
40,Tournament,TwoPoint,20,100,0.3,0.1,0.024574049591423227,0.2468777344682205,10
50,Tournament,TwoPoint,20,40,0.7,0.05,0.05375626504803554,1,5
40,Tournament,TwoPoint,20,100,0.4,0.02,0.028713233864815117,0.12713851064891016,8
50,Tournament,TwoPoint,20,40,0.7,0.1,0.11406336530049899,1,5
50,Tournament,TwoPoint,20,60,0.3,0.02,0.028903337348561587,0.4258336057535142,5
40,Tournament,TwoPoint,20,100,0.4,0.05,0.031054158231937315,0.24894598679500438,9
50,Tournament,TwoPoint,20,60,0.3,0.05,0.03493612967418987,1,5
40,Tournament,TwoPoint,20,100,0.4,0.1,0.024516418086011158,0.3897064672659295,10
50,Tournament,TwoPoint,20,60,0.3,0.1,0.06922546147263453,1,7
50,Tournament,TwoPoint,20,60,0.4,0.02,0.02792826695844598,0.39203988231448184,5
40,Tournament,TwoPoint,20,100,0.5,0.02,0.029932243638274795,0.20821732559064512,8
50,Tournament,TwoPoint,20,60,0.4,0.05,0.029799039755355937,0.5179988126720276,6
40,Tournament,TwoPoint,20,100,0.5,0.05,0.027745364653224747,0.07521463532054883,9
50,Tournament,TwoPoint,20,60,0.4,0.1,0.07577717813624046,1,7
50,Tournament,TwoPoint,20,60,0.5,0.02,0.027932758196073295,0.3493380189604446,5
40,Tournament,TwoPoint,20,100,0.5,0.1,0.03178920273766363,0.6635908042319625,11
50,Tournament,TwoPoint,20,60,0.5,0.05,0.03731671660191935,1,6
40,Tournament,TwoPoint,20,100,0.6,0.02,0.028598968598835244,0.08225280407286611,9
50,Tournament,TwoPoint,20,60,0.5,0.1,0.07293874278016682,1,8
50,Tournament,TwoPoint,20,60,0.6,0.02,0.03221109320088395,0.3201618175874469,6
40,Tournament,TwoPoint,20,100,0.6,0.05,0.029358385383258016,0.22440537745604963,10
50,Tournament,TwoPoint,20,60,0.6,0.05,0.030838247541777056,0.5651681148469966,6
40,Tournament,TwoPoint,20,100,0.6,0.1,0.02745861805465146,0.5178187892769072,11
60,Tournament,TwoPoint,20,20,0.3,0.02,0.1216275938191738,1,2
50,Tournament,TwoPoint,20,60,0.6,0.1,0.08302060557755059,1,8
60,Tournament,TwoPoint,20,20,0.3,0.05,0.13346508795863668,1,2
60,Tournament,TwoPoint,20,20,0.3,0.1,0.16699375004524852,1,3
50,Tournament,TwoPoint,20,60,0.7,0.02,0.030586802243199655,0.5138525661981039,7
40,Tournament,TwoPoint,20,100,0.7,0.02,0.028799720280051996,0.08697992877060269,10
60,Tournament,TwoPoint,20,20,0.4,0.02,0.13010699828574013,1,2
60,Tournament,TwoPoint,20,20,0.4,0.05,0.13879470188983986,1,2
60,Tournament,TwoPoint,20,20,0.4,0.1,0.17608853455953338,1,3
50,Tournament,TwoPoint,20,60,0.7,0.05,0.03697919540251716,1,8
60,Tournament,TwoPoint,20,20,0.5,0.02,0.14411723728329368,1,2
40,Tournament,TwoPoint,20,100,0.7,0.05,0.02776419356101346,0.13912974305942247,11
60,Tournament,TwoPoint,20,20,0.5,0.05,0.14746823289067554,1,2
60,Tournament,TwoPoint,20,20,0.5,0.1,0.1810843000329908,1,3
50,Tournament,TwoPoint,20,60,0.7,0.1,0.08472922924854083,1,9
60,Tournament,TwoPoint,20,20,0.6,0.02,0.14631715998446174,1,2
60,Tournament,TwoPoint,20,20,0.6,0.05,0.1578972386470564,1,3
50,Tournament,TwoPoint,20,80,0.3,0.02,0.025055101313235104,0.23546872470181876,7
40,Tournament,TwoPoint,20,100,0.7,0.1,0.028775906442391194,0.8813936838755867,13
60,Tournament,TwoPoint,20,20,0.6,0.1,0.18303158044594048,1,3
60,Tournament,TwoPoint,20,20,0.7,0.02,0.16508264858486682,1,2
40,Tournament,TwoPoint,40,20,0.3,0.02,0.03372174782830499,0.48790867870495586,5
60,Tournament,TwoPoint,20,20,0.7,0.05,0.16256254643424253,1,2
50,Tournament,TwoPoint,20,80,0.3,0.05,0.02331489408916476,0.29861298505046147,8
40,Tournament,TwoPoint,40,20,0.3,0.05,0.029406570075259365,0.3920531381751651,5
60,Tournament,TwoPoint,20,20,0.7,0.1,0.18579704392101096,1,3
60,Tournament,TwoPoint,20,40,0.3,0.02,0.04152424450042325,1,4
40,Tournament,TwoPoint,40,20,0.3,0.1,0.06661005038515372,1,5
50,Tournament,TwoPoint,20,80,0.3,0.1,0.05682203986206465,1,10
60,Tournament,TwoPoint,20,40,0.3,0.05,0.0679443999884865,1,4
40,Tournament,TwoPoint,40,20,0.4,0.02,0.034341758149956755,0.8608702569405775,5
60,Tournament,TwoPoint,20,40,0.3,0.1,0.12783989663774045,1,6
50,Tournament,TwoPoint,20,80,0.4,0.02,0.02628036131798551,0.24151330347023584,7
40,Tournament,TwoPoint,40,20,0.4,0.05,0.03679467198725241,0.4050990374671864,5
60,Tournament,TwoPoint,20,40,0.4,0.02,0.044624649231862976,1,4
40,Tournament,TwoPoint,40,20,0.4,0.1,0.060700946474393544,0.5558428128231644,6
60,Tournament,TwoPoint,20,40,0.4,0.05,0.07474524993142499,1,5
50,Tournament,TwoPoint,20,80,0.4,0.05,0.02756798008462309,0.7241621242376814,8
40,Tournament,TwoPoint,40,20,0.5,0.02,0.040575248401491064,1,5
60,Tournament,TwoPoint,20,40,0.4,0.1,0.1336023943467286,1,6
40,Tournament,TwoPoint,40,20,0.5,0.05,0.04611406010174656,1,6
50,Tournament,TwoPoint,20,80,0.4,0.1,0.06339907864745425,1,10
60,Tournament,TwoPoint,20,40,0.5,0.02,0.05514463231733452,1,4
40,Tournament,TwoPoint,40,20,0.5,0.1,0.0842651301477289,1,7
60,Tournament,TwoPoint,20,40,0.5,0.05,0.08375276849985575,1,5
50,Tournament,TwoPoint,20,80,0.5,0.02,0.02822932828923116,0.3789228506047728,8
40,Tournament,TwoPoint,40,20,0.6,0.02,0.03440768815051126,0.4894200938668364,6
60,Tournament,TwoPoint,20,40,0.5,0.1,0.13364340238910496,1,6
50,Tournament,TwoPoint,20,80,0.5,0.05,0.023451823267853996,0.21142530238640078,9
60,Tournament,TwoPoint,20,40,0.6,0.02,0.05470756054438669,1,5
40,Tournament,TwoPoint,40,20,0.6,0.05,0.053673153913595256,1,6
60,Tournament,TwoPoint,20,40,0.6,0.05,0.08315351103488021,1,5
40,Tournament,TwoPoint,40,20,0.6,0.1,0.08115379193379256,1,7
50,Tournament,TwoPoint,20,80,0.5,0.1,0.06820833281731088,1,11
60,Tournament,TwoPoint,20,40,0.6,0.1,0.14252639570158981,1,7
40,Tournament,TwoPoint,40,20,0.7,0.02,0.04345260861366281,1,6
60,Tournament,TwoPoint,20,40,0.7,0.02,0.0723541886292992,1,4
50,Tournament,TwoPoint,20,80,0.6,0.02,0.02749136582966963,0.29861298505046147,8
40,Tournament,TwoPoint,40,20,0.7,0.05,0.0606509240795061,1,6
60,Tournament,TwoPoint,20,40,0.7,0.05,0.09934137451293434,1,6
40,Tournament,TwoPoint,40,20,0.7,0.1,0.08022581662460888,1,7
50,Tournament,TwoPoint,20,80,0.6,0.05,0.023342057869921516,0.3337470991418857,9
60,Tournament,TwoPoint,20,40,0.7,0.1,0.14796758729706652,1,6
60,Tournament,TwoPoint,20,60,0.3,0.02,0.035259604452095014,1,6
40,Tournament,TwoPoint,40,40,0.3,0.02,0.031033058513738613,0.20821732559064512,9
50,Tournament,TwoPoint,20,80,0.6,0.1,0.07180353998225307,1,12
60,Tournament,TwoPoint,20,60,0.3,0.05,0.04078043518099939,1,8
40,Tournament,TwoPoint,40,40,0.3,0.05,0.02844259296355936,0.2583171230485311,11
50,Tournament,TwoPoint,20,80,0.7,0.02,0.0336134458760172,1,9
60,Tournament,TwoPoint,20,60,0.3,0.1,0.10899008185042523,1,10
50,Tournament,TwoPoint,20,80,0.7,0.05,0.035673086311872645,1,10
40,Tournament,TwoPoint,40,40,0.3,0.1,0.03383954716376648,0.49661920292737255,12
60,Tournament,TwoPoint,20,60,0.4,0.02,0.037526578470989926,1,7
60,Tournament,TwoPoint,20,60,0.4,0.05,0.04285083835247559,1,8
40,Tournament,TwoPoint,40,40,0.4,0.02,0.03079302753139203,0.24894598679500438,10
50,Tournament,TwoPoint,20,80,0.7,0.1,0.07838843023056674,1,12
60,Tournament,TwoPoint,20,60,0.4,0.1,0.11070690773765922,1,10
70,Tournament,TwoPoint,20,20,0.3,0.02,0.12493818776966367,1,2
50,Tournament,TwoPoint,20,100,0.3,0.02,0.02621015962830458,0.2544313954336567,9
40,Tournament,TwoPoint,40,40,0.4,0.05,0.027752494197149438,0.230689682602816,12
70,Tournament,TwoPoint,20,20,0.3,0.05,0.12853939638412798,1,3
60,Tournament,TwoPoint,20,60,0.5,0.02,0.027250871551302177,0.36041955157479155,7
70,Tournament,TwoPoint,20,20,0.3,0.1,0.16834274757833412,1,4
70,Tournament,TwoPoint,20,20,0.4,0.02,0.13471716285457572,1,2
50,Tournament,TwoPoint,20,100,0.3,0.05,0.024604478068518877,0.207502451781628,11
70,Tournament,TwoPoint,20,20,0.4,0.05,0.14139443408513364,1,3
60,Tournament,TwoPoint,20,60,0.5,0.05,0.05745600958135134,1,8
40,Tournament,TwoPoint,40,40,0.4,0.1,0.038695782340910895,1,13
70,Tournament,TwoPoint,20,20,0.4,0.1,0.17783870330108606,1,4
70,Tournament,TwoPoint,20,20,0.5,0.02,0.1428253865116797,1,2
70,Tournament,TwoPoint,20,20,0.5,0.05,0.1491204405097206,1,3
60,Tournament,TwoPoint,20,60,0.5,0.1,0.11681014494946611,1,10
50,Tournament,TwoPoint,20,100,0.3,0.1,0.04499884009707622,1,14
40,Tournament,TwoPoint,40,40,0.5,0.02,0.03123802066610207,0.25562803277384455,12
70,Tournament,TwoPoint,20,20,0.5,0.1,0.1814206688266982,1,4
70,Tournament,TwoPoint,20,20,0.6,0.02,0.15811352280320154,1,3
60,Tournament,TwoPoint,20,60,0.6,0.02,0.03426256864671662,0.6658224285915295,8
70,Tournament,TwoPoint,20,20,0.6,0.05,0.161820185194804,1,3
50,Tournament,TwoPoint,20,100,0.4,0.02,0.022257020034491398,0.16207026822818285,11
70,Tournament,TwoPoint,20,20,0.6,0.1,0.1843212561195456,1,4
40,Tournament,TwoPoint,40,40,0.5,0.05,0.02640146573066342,0.34969373955930316,14
70,Tournament,TwoPoint,20,20,0.7,0.02,0.1617975507814685,1,3
60,Tournament,TwoPoint,20,60,0.6,0.05,0.06415865000408907,1,9
70,Tournament,TwoPoint,20,20,0.7,0.05,0.15573839559696945,1,3
50,Tournament,TwoPoint,20,100,0.4,0.05,0.024072936817477873,0.23714177775379136,12
70,Tournament,TwoPoint,20,20,0.7,0.1,0.19235975954871193,1,4
60,Tournament,TwoPoint,20,60,0.6,0.1,0.11856305028576904,1,11
70,Tournament,TwoPoint,20,40,0.3,0.02,0.048221648731813255,1,5
40,Tournament,TwoPoint,40,40,0.5,0.1,0.04521972520919555,1,14
70,Tournament,TwoPoint,20,40,0.3,0.05,0.07582317604026,1,6
60,Tournament,TwoPoint,20,60,0.7,0.02,0.03907130914404982,1,8
50,Tournament,TwoPoint,20,100,0.4,0.1,0.05351747018923838,1,14
40,Tournament,TwoPoint,40,40,0.6,0.02,0.030095399302850226,0.286148935108983,13
70,Tournament,TwoPoint,20,40,0.3,0.1,0.12439350347897844,1,8
60,Tournament,TwoPoint,20,60,0.7,0.05,0.06511183418558807,1,9
50,Tournament,TwoPoint,20,100,0.5,0.02,0.023616582635668112,0.27610772302876574,11
70,Tournament,TwoPoint,20,40,0.4,0.02,0.05689885553280328,1,5
70,Tournament,TwoPoint,20,40,0.4,0.05,0.08190291200505195,1,6
40,Tournament,TwoPoint,40,40,0.6,0.05,0.030412017373291484,0.3918542677591281,13
60,Tournament,TwoPoint,20,60,0.7,0.1,0.1232767287418839,1,11
50,Tournament,TwoPoint,20,100,0.5,0.05,0.025008121416998298,0.2557612391386475,13
70,Tournament,TwoPoint,20,40,0.4,0.1,0.1359331349209519,1,8
60,Tournament,TwoPoint,20,80,0.3,0.02,0.03632719400342299,1,9
70,Tournament,TwoPoint,20,40,0.5,0.02,0.06194099323962576,1,5
40,Tournament,TwoPoint,40,40,0.6,0.1,0.049875649903559964,1,15
60,Tournament,TwoPoint,20,80,0.3,0.05,0.03380915159320988,1,10
70,Tournament,TwoPoint,20,40,0.5,0.05,0.09138377412046182,1,6
50,Tournament,TwoPoint,20,100,0.5,0.1,0.054183535437839145,1,15
40,Tournament,TwoPoint,40,40,0.7,0.02,0.029309732071071206,0.3599930171080852,13
70,Tournament,TwoPoint,20,40,0.5,0.1,0.14281794077905025,1,8
50,Tournament,TwoPoint,20,100,0.6,0.02,0.028303848632655382,0.3025498528931023,11
60,Tournament,TwoPoint,20,80,0.3,0.1,0.08378590168094016,1,13
70,Tournament,TwoPoint,20,40,0.6,0.02,0.07174986470207967,1,5
70,Tournament,TwoPoint,20,40,0.6,0.05,0.09865736992737545,1,7
60,Tournament,TwoPoint,20,80,0.4,0.02,0.03425346421955114,1,9
40,Tournament,TwoPoint,40,40,0.7,0.05,0.02526573216947428,0.30439105878609496,14
50,Tournament,TwoPoint,20,100,0.6,0.05,0.02542196361186012,0.3027133050016345,13
70,Tournament,TwoPoint,20,40,0.6,0.1,0.14172945768936876,1,8
60,Tournament,TwoPoint,20,80,0.4,0.05,0.02857173451201932,0.40692275221612495,11
70,Tournament,TwoPoint,20,40,0.7,0.02,0.0749486626353645,1,6
40,Tournament,TwoPoint,40,40,0.7,0.1,0.04728291144889171,0.5361115267594394,16
50,Tournament,TwoPoint,20,100,0.6,0.1,0.059077274517892436,1,15
70,Tournament,TwoPoint,20,40,0.7,0.05,0.10250696978956902,1,7
60,Tournament,TwoPoint,20,80,0.4,0.1,0.10266078594292592,1,13
70,Tournament,TwoPoint,20,40,0.7,0.1,0.1535484911329971,1,8
50,Tournament,TwoPoint,20,100,0.7,0.02,0.02359714376098311,0.21123644017486104,11
40,Tournament,TwoPoint,40,60,0.3,0.02,0.02789799367187085,0.09723676991371141,15
60,Tournament,TwoPoint,20,80,0.5,0.02,0.02412030310471006,0.3234141598656492,10
70,Tournament,TwoPoint,20,60,0.3,0.02,0.027788066477371056,1,7
50,Tournament,TwoPoint,20,100,0.7,0.05,0.025967192010142064,0.5131415618759781,13
60,Tournament,TwoPoint,20,80,0.5,0.05,0.03533215270571279,0.5292419198020094,11
70,Tournament,TwoPoint,20,60,0.3,0.05,0.051082420109682974,1,9
40,Tournament,TwoPoint,40,60,0.3,0.05,0.026221214930014298,0.0822925781560735,16
70,Tournament,TwoPoint,20,60,0.3,0.1,0.10657304075066831,1,11
50,Tournament,TwoPoint,20,100,0.7,0.1,0.05742157530134825,1,15
60,Tournament,TwoPoint,20,80,0.5,0.1,0.09200612370746138,1,14
50,Tournament,TwoPoint,40,20,0.3,0.02,0.054457738268108215,1,5
70,Tournament,TwoPoint,20,60,0.4,0.02,0.035575056631723646,1,7
40,Tournament,TwoPoint,40,60,0.3,0.1,0.025478800186893108,0.498130618089253,18
60,Tournament,TwoPoint,20,80,0.6,0.02,0.032070730420771916,1,10
50,Tournament,TwoPoint,40,20,0.3,0.05,0.07536595148294459,1,6
70,Tournament,TwoPoint,20,60,0.4,0.05,0.06062264887200821,1,9
50,Tournament,TwoPoint,40,20,0.3,0.1,0.1324062210908263,1,7
60,Tournament,TwoPoint,20,80,0.6,0.05,0.040595037981835114,1,11
40,Tournament,TwoPoint,40,60,0.4,0.02,0.030040261265062845,0.14908474238116615,16
50,Tournament,TwoPoint,40,20,0.4,0.02,0.06910895493790327,1,6
70,Tournament,TwoPoint,20,60,0.4,0.1,0.11053416892814136,1,12
50,Tournament,TwoPoint,40,20,0.4,0.05,0.0839032903222101,1,6
70,Tournament,TwoPoint,20,60,0.5,0.02,0.030809422490272347,1,8
60,Tournament,TwoPoint,20,80,0.6,0.1,0.10214532048134814,1,14
50,Tournament,TwoPoint,40,20,0.4,0.1,0.1381812689190044,1,7
40,Tournament,TwoPoint,40,60,0.4,0.05,0.03031964419312978,0.30248190279214066,17
70,Tournament,TwoPoint,20,60,0.5,0.05,0.06478916026924657,1,9
50,Tournament,TwoPoint,40,20,0.5,0.02,0.07106258761371281,1,6
60,Tournament,TwoPoint,20,80,0.7,0.02,0.03295466998413001,1,10
50,Tournament,TwoPoint,40,20,0.5,0.05,0.08537626031509676,1,7
70,Tournament,TwoPoint,20,60,0.5,0.1,0.12241622450733562,1,12
60,Tournament,TwoPoint,20,80,0.7,0.05,0.04422691305793994,1,12
40,Tournament,TwoPoint,40,60,0.4,0.1,0.02847968306581859,0.6119242701455732,19
50,Tournament,TwoPoint,40,20,0.5,0.1,0.142910534067769,1,8
70,Tournament,TwoPoint,20,60,0.6,0.02,0.037161306625567485,1,8
50,Tournament,TwoPoint,40,20,0.6,0.02,0.08295199366247324,1,6
60,Tournament,TwoPoint,20,80,0.7,0.1,0.10923559874927127,1,14
50,Tournament,TwoPoint,40,20,0.6,0.05,0.09523823559451597,1,7
70,Tournament,TwoPoint,20,60,0.6,0.05,0.06862200119223007,1,10
40,Tournament,TwoPoint,40,60,0.5,0.02,0.027890498021416087,0.09411940745174323,17
50,Tournament,TwoPoint,40,20,0.6,0.1,0.14926978602885055,1,8
60,Tournament,TwoPoint,20,100,0.3,0.02,0.02544424577633033,0.26691993808920783,11
70,Tournament,TwoPoint,20,60,0.6,0.1,0.12693927534301902,1,12
50,Tournament,TwoPoint,40,20,0.7,0.02,0.09170743527943627,1,7
40,Tournament,TwoPoint,40,60,0.5,0.05,0.029882145496347948,0.2583724445151539,19
60,Tournament,TwoPoint,20,100,0.3,0.05,0.03462483087511215,1,13
70,Tournament,TwoPoint,20,60,0.7,0.02,0.041151000238493135,1,8
50,Tournament,TwoPoint,40,20,0.7,0.05,0.09817688542691753,1,8
70,Tournament,TwoPoint,20,60,0.7,0.05,0.07558713536429591,1,10
50,Tournament,TwoPoint,40,20,0.7,0.1,0.1530375873195944,1,8
60,Tournament,TwoPoint,20,100,0.3,0.1,0.08477502796895921,1,16
40,Tournament,TwoPoint,40,60,0.5,0.1,0.03365225580987791,0.7886802959191791,21
50,Tournament,TwoPoint,40,40,0.3,0.02,0.025007769587852117,0.19765446224256292,11
70,Tournament,TwoPoint,20,60,0.7,0.1,0.1314184674787126,1,13
60,Tournament,TwoPoint,20,100,0.4,0.02,0.03500207045006793,1,11
70,Tournament,TwoPoint,20,80,0.3,0.02,0.033112723817614445,1,10
50,Tournament,TwoPoint,40,40,0.3,0.05,0.04082515619165357,1,12
40,Tournament,TwoPoint,40,60,0.6,0.02,0.027716908909810014,0.07120055863135319,19
60,Tournament,TwoPoint,20,100,0.4,0.05,0.03570651894692905,1,13
70,Tournament,TwoPoint,20,80,0.3,0.05,0.04102875333599547,1,12
50,Tournament,TwoPoint,40,40,0.3,0.1,0.07771671704474431,1,14
60,Tournament,TwoPoint,20,100,0.4,0.1,0.094435557002667,1,17
40,Tournament,TwoPoint,40,60,0.6,0.05,0.030476227477338996,0.3908201415957362,20
50,Tournament,TwoPoint,40,40,0.4,0.02,0.02632501424270685,0.29974634356953966,12
70,Tournament,TwoPoint,20,80,0.3,0.1,0.09768033223502502,1,15
60,Tournament,TwoPoint,20,100,0.5,0.02,0.026841871921318552,0.3285493175742226,12
70,Tournament,TwoPoint,20,80,0.4,0.02,0.027198024001157436,1,10
50,Tournament,TwoPoint,40,40,0.4,0.05,0.036699607961928636,1,13
40,Tournament,TwoPoint,40,60,0.6,0.1,0.040744437132278176,1,22
60,Tournament,TwoPoint,20,100,0.5,0.05,0.024179139225802112,0.38856805178758497,14
70,Tournament,TwoPoint,20,80,0.4,0.05,0.049349513095295984,1,12
50,Tournament,TwoPoint,40,40,0.4,0.1,0.08872614023811534,1,15
40,Tournament,TwoPoint,40,60,0.7,0.02,0.030311868144556803,0.1746082252804073,19
70,Tournament,TwoPoint,20,80,0.4,0.1,0.10351674420743114,1,16
