InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
70,Tournament,TwoPoint,20,20,0.4,0.05,0.2249140244729808,1,3
50,Tournament,TwoPoint,20,100,0.7,0.05,0.31472767047376593,1,13
70,Tournament,TwoPoint,20,20,0.4,0.1,0.2874554231421286,1,3
70,Tournament,TwoPoint,20,20,0.4,0.5,0.38214098711303973,1,3
40,Tournament,TwoPoint,40,40,0.5,0.5,0.2972179442068753,1,15
60,Tournament,TwoPoint,20,80,0.3,0.1,0.2785037632657597,1,10
70,Tournament,TwoPoint,20,20,0.5,0.05,0.2470277489562759,1,3
70,Tournament,TwoPoint,20,20,0.5,0.1,0.3037652293756193,1,3
50,Tournament,TwoPoint,20,100,0.7,0.1,0.3652758113005842,1,13
70,Tournament,TwoPoint,20,20,0.5,0.5,0.38105437835734257,1,3
60,Tournament,TwoPoint,20,80,0.3,0.5,0.395660033632694,1,11
70,Tournament,TwoPoint,20,20,0.6,0.05,0.2783084208243514,1,3
40,Tournament,TwoPoint,40,40,0.6,0.05,0.1532308736642536,1,15
70,Tournament,TwoPoint,20,20,0.6,0.1,0.3342029786051522,1,3
70,Tournament,TwoPoint,20,20,0.6,0.5,0.37953305837387874,1,3
60,Tournament,TwoPoint,20,80,0.4,0.05,0.21384131298500234,1,10
50,Tournament,TwoPoint,20,100,0.7,0.5,0.3950390246518559,1,14
70,Tournament,TwoPoint,20,20,0.7,0.05,0.3235680729116471,1,3
70,Tournament,TwoPoint,20,20,0.7,0.1,0.35362514380702964,1,3
40,Tournament,TwoPoint,40,40,0.6,0.1,0.22480319446838276,1,15
50,Tournament,TwoPoint,40,20,0.3,0.05,0.1561318328730875,1,7
70,Tournament,TwoPoint,20,20,0.7,0.5,0.3921797342843238,1,3
60,Tournament,TwoPoint,20,80,0.4,0.1,0.2943620900385556,1,11
70,Tournament,TwoPoint,20,40,0.3,0.05,0.19128391564373703,1,5
50,Tournament,TwoPoint,40,20,0.3,0.1,0.23279641535272266,1,7
70,Tournament,TwoPoint,20,40,0.3,0.1,0.268451125444704,1,5
60,Tournament,TwoPoint,20,80,0.4,0.5,0.3950947047624201,1,12
50,Tournament,TwoPoint,40,20,0.3,0.5,0.3558986310237318,1,8
40,Tournament,TwoPoint,40,40,0.6,0.5,0.30268334887810455,1,16
70,Tournament,TwoPoint,20,40,0.3,0.5,0.3760232042727633,1,6
50,Tournament,TwoPoint,40,20,0.4,0.05,0.1817553620695142,1,7
70,Tournament,TwoPoint,20,40,0.4,0.05,0.2154708853556228,1,5
60,Tournament,TwoPoint,20,80,0.5,0.05,0.24613381009358234,1,10
70,Tournament,TwoPoint,20,40,0.4,0.1,0.29057752074377363,1,5
50,Tournament,TwoPoint,40,20,0.4,0.1,0.2545408768031008,1,8
40,Tournament,TwoPoint,40,40,0.7,0.05,0.2014095531298537,1,17
70,Tournament,TwoPoint,20,40,0.4,0.5,0.371879654173969,1,6
60,Tournament,TwoPoint,20,80,0.5,0.1,0.3214981042626816,1,11
50,Tournament,TwoPoint,40,20,0.4,0.5,0.3571860004227798,1,7
