InstanceSize,SelectionMethod,CrossoverMethod,PopulationSize,MaxGenerations,SelectionRate,MutationRate,AvgRelativeError,MaxRelativeError,TimeElapsed
40,Tournament,TwoPoint,40,20,0.4,0.02,0.034643848690942274,0.4626123617850609,4
50,Tournament,TwoPoint,20,60,0.6,0.1,0.3058415908363477,1,5
40,Tournament,TwoPoint,40,20,0.4,0.05,0.0760469296385808,1,4
50,Tournament,TwoPoint,20,60,0.7,0.02,0.16621957716353386,1,5
40,Tournament,TwoPoint,40,20,0.4,0.1,0.14848142597569422,1,4
50,Tournament,TwoPoint,20,60,0.7,0.05,0.2759933723081031,1,5
40,Tournament,TwoPoint,40,20,0.5,0.02,0.04813183650107531,1,5
50,Tournament,TwoPoint,20,60,0.7,0.1,0.3352002224206884,1,5
40,Tournament,TwoPoint,40,20,0.5,0.05,0.09583924824989304,1,4
50,Tournament,TwoPoint,20,80,0.3,0.02,0.02654304339824206,0.24015201046093496,5
40,Tournament,TwoPoint,40,20,0.5,0.1,0.17143073977137446,1,4
50,Tournament,TwoPoint,20,80,0.3,0.05,0.08345761603129341,1,5
40,Tournament,TwoPoint,40,20,0.6,0.02,0.06474576738980686,1,4
40,Tournament,TwoPoint,40,20,0.6,0.05,0.13699319627472661,1,5
50,Tournament,TwoPoint,20,80,0.3,0.1,0.1868687141317874,1,6
40,Tournament,TwoPoint,40,20,0.6,0.1,0.2014543109185337,1,5
50,Tournament,TwoPoint,20,80,0.4,0.02,0.028972408609839354,0.40466655769859433,5
40,Tournament,TwoPoint,40,20,0.7,0.02,0.09379216661290264,1,5
50,Tournament,TwoPoint,20,80,0.4,0.05,0.11512330778737186,1,6
40,Tournament,TwoPoint,40,20,0.7,0.05,0.1798072777281469,1,5
50,Tournament,TwoPoint,20,80,0.4,0.1,0.22809179762242487,1,6
40,Tournament,TwoPoint,40,20,0.7,0.1,0.24449595979822358,1,5
60,Tournament,TwoPoint,20,20,0.3,0.02,0.1358822411174828,1,1
60,Tournament,TwoPoint,20,20,0.3,0.05,0.16029382120734745,1,1
60,Tournament,TwoPoint,20,20,0.3,0.1,0.22191838455536905,1,1
50,Tournament,TwoPoint,20,80,0.5,0.02,0.054617187651842716,1,6
60,Tournament,TwoPoint,20,20,0.4,0.02,0.1475896348096984,1,1
40,Tournament,TwoPoint,40,40,0.3,0.02,0.029948817154766574,0.2394002068252327,8
60,Tournament,TwoPoint,20,20,0.4,0.05,0.18198360888368023,1,1
60,Tournament,TwoPoint,20,20,0.4,0.1,0.25671084426847257,1,1
50,Tournament,TwoPoint,20,80,0.5,0.05,0.1671873378797047,1,6
60,Tournament,TwoPoint,20,20,0.5,0.02,0.16378275026947675,1,1
60,Tournament,TwoPoint,20,20,0.5,0.05,0.21270541240128865,1,2
60,Tournament,TwoPoint,20,20,0.5,0.1,0.27876748279896274,1,1
40,Tournament,TwoPoint,40,40,0.3,0.05,0.03680896519772983,1,8
60,Tournament,TwoPoint,20,20,0.6,0.02,0.20053586962817832,1,1
50,Tournament,TwoPoint,20,80,0.5,0.1,0.26182148336713207,1,7
60,Tournament,TwoPoint,20,20,0.6,0.05,0.24839797617877213,1,2
60,Tournament,TwoPoint,20,20,0.6,0.1,0.3194648549785121,1,2
60,Tournament,TwoPoint,20,20,0.7,0.02,0.23102133592574023,1,2
40,Tournament,TwoPoint,40,40,0.3,0.1,0.11762789337820574,1,8
50,Tournament,TwoPoint,20,80,0.6,0.02,0.09324762462598354,1,7
60,Tournament,TwoPoint,20,20,0.7,0.05,0.31075536659236713,1,2
60,Tournament,TwoPoint,20,20,0.7,0.1,0.3602177551692535,1,2
60,Tournament,TwoPoint,20,40,0.3,0.02,0.0622590752555287,1,3
40,Tournament,TwoPoint,40,40,0.4,0.02,0.02677196993761371,0.1502046056326727,9
50,Tournament,TwoPoint,20,80,0.6,0.05,0.21637759972167037,1,7
60,Tournament,TwoPoint,20,40,0.3,0.05,0.12250592336019502,1,3
60,Tournament,TwoPoint,20,40,0.3,0.1,0.21296799056253055,1,3
50,Tournament,TwoPoint,20,80,0.6,0.1,0.3035496968635989,1,7
40,Tournament,TwoPoint,40,40,0.4,0.05,0.05544202180566571,1,9
60,Tournament,TwoPoint,20,40,0.4,0.02,0.07282613123720173,1,3
60,Tournament,TwoPoint,20,40,0.4,0.05,0.15215775777479157,1,3
50,Tournament,TwoPoint,20,80,0.7,0.02,0.163730601732981,1,7
60,Tournament,TwoPoint,20,40,0.4,0.1,0.24540771504764516,1,4
40,Tournament,TwoPoint,40,40,0.4,0.1,0.15107004725926634,1,9
60,Tournament,TwoPoint,20,40,0.5,0.02,0.10733821185060347,1,3
50,Tournament,TwoPoint,20,80,0.7,0.05,0.2866494664449283,1,8
60,Tournament,TwoPoint,20,40,0.5,0.05,0.20173223450977237,1,3
40,Tournament,TwoPoint,40,40,0.5,0.02,0.02970610489478224,0.3578872007000239,9
60,Tournament,TwoPoint,20,40,0.5,0.1,0.28197534580168104,1,4
50,Tournament,TwoPoint,20,80,0.7,0.1,0.343226493893476,1,8
60,Tournament,TwoPoint,20,40,0.6,0.02,0.13787338642647992,1,3
60,Tournament,TwoPoint,20,40,0.6,0.05,0.23470085644197447,1,4
40,Tournament,TwoPoint,40,40,0.5,0.05,0.09046980051725115,1,9
50,Tournament,TwoPoint,20,100,0.3,0.02,0.024058710210723443,0.16449889362620757,7
60,Tournament,TwoPoint,20,40,0.6,0.1,0.3192468487895868,1,4
60,Tournament,TwoPoint,20,40,0.7,0.02,0.20326721587209284,1,4
50,Tournament,TwoPoint,20,100,0.3,0.05,0.08400108124923439,1,7
40,Tournament,TwoPoint,40,40,0.5,0.1,0.16980997229081063,1,10
60,Tournament,TwoPoint,20,40,0.7,0.05,0.28615320720088677,1,4
60,Tournament,TwoPoint,20,40,0.7,0.1,0.34438092418581545,1,4
50,Tournament,TwoPoint,20,100,0.3,0.1,0.19149958055561012,1,8
40,Tournament,TwoPoint,40,40,0.6,0.02,0.026881780730573235,0.2508354531398075,10
60,Tournament,TwoPoint,20,60,0.3,0.02,0.036980605821612306,1,5
50,Tournament,TwoPoint,20,100,0.4,0.02,0.02460715815800322,0.3334232824221491,7
60,Tournament,TwoPoint,20,60,0.3,0.05,0.12207232895687659,1,5
40,Tournament,TwoPoint,40,40,0.6,0.05,0.1189223996596904,1,11
60,Tournament,TwoPoint,20,60,0.3,0.1,0.21091708902763756,1,5
50,Tournament,TwoPoint,20,100,0.4,0.05,0.13195838925058698,1,8
60,Tournament,TwoPoint,20,60,0.4,0.02,0.05363274882249871,1,5
50,Tournament,TwoPoint,20,100,0.4,0.1,0.23471351314754452,1,8
60,Tournament,TwoPoint,20,60,0.4,0.05,0.16026163797407814,1,5
40,Tournament,TwoPoint,40,40,0.6,0.1,0.20571840182707798,1,11
60,Tournament,TwoPoint,20,60,0.4,0.1,0.2440101372333846,1,5
50,Tournament,TwoPoint,20,100,0.5,0.02,0.04009106679749433,1,8
60,Tournament,TwoPoint,20,60,0.5,0.02,0.08196745882373653,1,5
40,Tournament,TwoPoint,40,40,0.7,0.02,0.06466867192173932,1,11
50,Tournament,TwoPoint,20,100,0.5,0.05,0.16346607939527616,1,8
60,Tournament,TwoPoint,20,60,0.5,0.05,0.19591343228399563,1,6
40,Tournament,TwoPoint,40,40,0.7,0.05,0.16747464842856416,1,11
60,Tournament,TwoPoint,20,60,0.5,0.1,0.28213958911459813,1,6
50,Tournament,TwoPoint,20,100,0.5,0.1,0.26939955254984904,1,9
60,Tournament,TwoPoint,20,60,0.6,0.02,0.1234600200324606,1,6
40,Tournament,TwoPoint,40,40,0.7,0.1,0.23417533832676246,1,11
50,Tournament,TwoPoint,20,100,0.6,0.02,0.07786447406635015,1,9
60,Tournament,TwoPoint,20,60,0.6,0.05,0.2530548323815548,1,6
60,Tournament,TwoPoint,20,60,0.6,0.1,0.3167224171617267,1,6
50,Tournament,TwoPoint,20,100,0.6,0.05,0.2189972681075085,1,9
40,Tournament,TwoPoint,40,60,0.3,0.02,0.028303244147403258,0.08225280407286611,12
60,Tournament,TwoPoint,20,60,0.7,0.02,0.19136479731929046,1,6
50,Tournament,TwoPoint,20,100,0.6,0.1,0.3055589623353801,1,10
60,Tournament,TwoPoint,20,60,0.7,0.05,0.2969162641754705,1,6
40,Tournament,TwoPoint,40,60,0.3,0.05,0.030601585741850304,0.37884814255031424,13
60,Tournament,TwoPoint,20,60,0.7,0.1,0.35026992477024765,1,7
50,Tournament,TwoPoint,20,100,0.7,0.02,0.16260895089463567,1,10
60,Tournament,TwoPoint,20,80,0.3,0.02,0.035550788220176745,1,6
70,Tournament,TwoPoint,20,20,0.3,0.02,0.1272676019047546,1,2
70,Tournament,TwoPoint,20,20,0.3,0.05,0.15553259609416817,1,2
40,Tournament,TwoPoint,40,60,0.3,0.1,0.11925664656600798,1,13
70,Tournament,TwoPoint,20,20,0.3,0.1,0.2231377088673164,1,2
50,Tournament,TwoPoint,20,100,0.7,0.05,0.28596194245979034,1,10
60,Tournament,TwoPoint,20,80,0.3,0.05,0.10037309842182329,1,7
70,Tournament,TwoPoint,20,20,0.4,0.02,0.14740925085187684,1,2
70,Tournament,TwoPoint,20,20,0.4,0.05,0.17957613779817266,1,2
70,Tournament,TwoPoint,20,20,0.4,0.1,0.25407886565631954,1,2
70,Tournament,TwoPoint,20,20,0.5,0.02,0.1643887508665461,1,2
60,Tournament,TwoPoint,20,80,0.3,0.1,0.22489764210320348,1,8
50,Tournament,TwoPoint,20,100,0.7,0.1,0.3491713739276078,1,11
70,Tournament,TwoPoint,20,20,0.5,0.05,0.209249892606916,1,2
40,Tournament,TwoPoint,40,60,0.4,0.02,0.03164675509228193,0.230689682602816,14
70,Tournament,TwoPoint,20,20,0.5,0.1,0.2797631978783255,1,2
50,Tournament,TwoPoint,40,20,0.3,0.02,0.06280723768308022,1,4
70,Tournament,TwoPoint,20,20,0.6,0.02,0.1946491822169251,1,2
60,Tournament,TwoPoint,20,80,0.4,0.02,0.041731453447386324,1,7
70,Tournament,TwoPoint,20,20,0.6,0.05,0.24374222955171013,1,2
50,Tournament,TwoPoint,40,20,0.3,0.05,0.09430382107667874,1,5
70,Tournament,TwoPoint,20,20,0.6,0.1,0.3142317817222868,1,2
70,Tournament,TwoPoint,20,20,0.7,0.02,0.2357082821620676,1,2
60,Tournament,TwoPoint,20,80,0.4,0.05,0.15516723995418952,1,8
50,Tournament,TwoPoint,40,20,0.3,0.1,0.19057163815120423,1,5
70,Tournament,TwoPoint,20,20,0.7,0.05,0.2967942468667603,1,2
40,Tournament,TwoPoint,40,60,0.4,0.05,0.05433751441684502,1,15
70,Tournament,TwoPoint,20,20,0.7,0.1,0.3398545434829627,1,2
50,Tournament,TwoPoint,40,20,0.4,0.02,0.07282233443447246,1,5
70,Tournament,TwoPoint,20,40,0.3,0.02,0.06216488420491702,1,4
60,Tournament,TwoPoint,20,80,0.4,0.1,0.24923233699764633,1,8
50,Tournament,TwoPoint,40,20,0.4,0.05,0.11829883830479439,1,5
70,Tournament,TwoPoint,20,40,0.3,0.05,0.13060067202166603,1,4
60,Tournament,TwoPoint,20,80,0.5,0.02,0.07486631769649393,1,8
70,Tournament,TwoPoint,20,40,0.3,0.1,0.2127778433165094,1,4
50,Tournament,TwoPoint,40,20,0.4,0.1,0.206828611012,1,5
40,Tournament,TwoPoint,40,60,0.4,0.1,0.14585779905121582,1,16
70,Tournament,TwoPoint,20,40,0.4,0.02,0.08075965172007266,1,4
50,Tournament,TwoPoint,40,20,0.5,0.02,0.09680281991600319,1,5
60,Tournament,TwoPoint,20,80,0.5,0.05,0.18736675493792998,1,8
70,Tournament,TwoPoint,20,40,0.4,0.05,0.15875348876461484,1,4
50,Tournament,TwoPoint,40,20,0.5,0.05,0.1624021513459293,1,6
70,Tournament,TwoPoint,20,40,0.4,0.1,0.24825718958352522,1,4
60,Tournament,TwoPoint,20,80,0.5,0.1,0.2799428722777309,1,8
40,Tournament,TwoPoint,40,60,0.5,0.02,0.03033569057626671,0.35422798504494474,15
70,Tournament,TwoPoint,20,40,0.5,0.02,0.10242034386456136,1,4
50,Tournament,TwoPoint,40,20,0.5,0.1,0.23800922130557403,1,6
70,Tournament,TwoPoint,20,40,0.5,0.05,0.2023003145145549,1,4
50,Tournament,TwoPoint,40,20,0.6,0.02,0.12264645432532655,1,6
60,Tournament,TwoPoint,20,80,0.6,0.02,0.12451013029039412,1,9
70,Tournament,TwoPoint,20,40,0.5,0.1,0.2707209447345994,1,5
50,Tournament,TwoPoint,40,20,0.6,0.05,0.1835979382167645,1,7
70,Tournament,TwoPoint,20,40,0.6,0.02,0.13970981861855808,1,5
40,Tournament,TwoPoint,40,60,0.5,0.05,0.08606403774537691,1,17
60,Tournament,TwoPoint,20,80,0.6,0.05,0.22883145055129475,1,10
70,Tournament,TwoPoint,20,40,0.6,0.05,0.23946060342326855,1,5
50,Tournament,TwoPoint,40,20,0.6,0.1,0.27513095066564974,1,8
70,Tournament,TwoPoint,20,40,0.6,0.1,0.30398462093231515,1,5
60,Tournament,TwoPoint,20,80,0.6,0.1,0.31875377272457817,1,10
50,Tournament,TwoPoint,40,20,0.7,0.02,0.1566645210222425,1,7
70,Tournament,TwoPoint,20,40,0.7,0.02,0.19888458695391942,1,5
40,Tournament,TwoPoint,40,60,0.5,0.1,0.17500089605881,1,19
50,Tournament,TwoPoint,40,20,0.7,0.05,0.23975598498586417,1,7
70,Tournament,TwoPoint,20,40,0.7,0.05,0.2913417827894343,1,5
60,Tournament,TwoPoint,20,80,0.7,0.02,0.18553451530709356,1,10
70,Tournament,TwoPoint,20,40,0.7,0.1,0.34200289390171046,1,5
50,Tournament,TwoPoint,40,20,0.7,0.1,0.29625966659755987,1,7
60,Tournament,TwoPoint,20,80,0.7,0.05,0.28803288770222385,1,10
70,Tournament,TwoPoint,20,60,0.3,0.02,0.04117542031518285,1,6
50,Tournament,TwoPoint,40,40,0.3,0.02,0.0264068867866371,0.3278104592800475,10
40,Tournament,TwoPoint,40,60,0.6,0.02,0.034027142792683436,1,20
70,Tournament,TwoPoint,20,60,0.3,0.05,0.11994393300401077,1,6
60,Tournament,TwoPoint,20,80,0.7,0.1,0.3582594108403617,1,10
70,Tournament,TwoPoint,20,60,0.3,0.1,0.22315001569926057,1,7
50,Tournament,TwoPoint,40,40,0.3,0.05,0.07023884225066204,1,11
60,Tournament,TwoPoint,20,100,0.3,0.02,0.029516166176748918,0.6805965949064303,9
70,Tournament,TwoPoint,20,60,0.4,0.02,0.05388125900472626,1,7
40,Tournament,TwoPoint,40,60,0.6,0.05,0.12300220611397002,1,20
50,Tournament,TwoPoint,40,40,0.3,0.1,0.1678973556836199,1,11
70,Tournament,TwoPoint,20,60,0.4,0.05,0.15553613808509514,1,7
60,Tournament,TwoPoint,20,100,0.3,0.05,0.11613421038139451,1,10
70,Tournament,TwoPoint,20,60,0.4,0.1,0.2507896895072041,1,7
50,Tournament,TwoPoint,40,40,0.4,0.02,0.03193546551480444,0.6310068649885584,11
60,Tournament,TwoPoint,20,100,0.3,0.1,0.215918854025804,1,11
70,Tournament,TwoPoint,20,60,0.5,0.02,0.08621069892926711,1,7
40,Tournament,TwoPoint,40,60,0.6,0.1,0.20003775060223553,1,19
60,Tournament,TwoPoint,20,100,0.4,0.02,0.04612640120530402,1,10
50,Tournament,TwoPoint,40,40,0.4,0.05,0.11240158893787737,1,11
70,Tournament,TwoPoint,20,60,0.5,0.05,0.19637260115966204,1,7
70,Tournament,TwoPoint,20,60,0.5,0.1,0.2772710320555761,1,7
60,Tournament,TwoPoint,20,100,0.4,0.05,0.15532742907906535,1,10
50,Tournament,TwoPoint,40,40,0.4,0.1,0.2006255510111379,1,12
40,Tournament,TwoPoint,40,60,0.7,0.02,0.055784638197898834,1,19
70,Tournament,TwoPoint,20,60,0.6,0.02,0.12521958055257434,1,7
60,Tournament,TwoPoint,20,100,0.4,0.1,0.24422020542695175,1,12
50,Tournament,TwoPoint,40,40,0.5,0.02,0.040254178709268944,1,12
70,Tournament,TwoPoint,20,60,0.6,0.05,0.23248794305710047,1,8
70,Tournament,TwoPoint,20,60,0.6,0.1,0.30834743671938775,1,8
60,Tournament,TwoPoint,20,100,0.5,0.02,0.06761804918699116,1,10
40,Tournament,TwoPoint,40,60,0.7,0.05,0.16393870677777125,1,20
50,Tournament,TwoPoint,40,40,0.5,0.05,0.14532364423409266,1,12
70,Tournament,TwoPoint,20,60,0.7,0.02,0.1875420072604032,1,8
60,Tournament,TwoPoint,20,100,0.5,0.05,0.18971748162739516,1,11
70,Tournament,TwoPoint,20,60,0.7,0.05,0.2907423825990299,1,8
50,Tournament,TwoPoint,40,40,0.5,0.1,0.2297652990645606,1,12
40,Tournament,TwoPoint,40,60,0.7,0.1,0.24331000311394685,1,20
60,Tournament,TwoPoint,20,100,0.5,0.1,0.28278789391144615,1,12
70,Tournament,TwoPoint,20,60,0.7,0.1,0.3362489588183483,1,8
50,Tournament,TwoPoint,40,40,0.6,0.02,0.06812929852083788,1,13
70,Tournament,TwoPoint,20,80,0.3,0.02,0.027858180368285305,1,8
60,Tournament,TwoPoint,20,100,0.6,0.02,0.12428966722803537,1,12
40,Tournament,TwoPoint,40,80,0.3,0.02,0.02797675639134627,0.09159971362660091,20
70,Tournament,TwoPoint,20,80,0.3,0.05,0.11863931474893157,1,9
50,Tournament,TwoPoint,40,40,0.6,0.05,0.18211950370173344,1,15
60,Tournament,TwoPoint,20,100,0.6,0.05,0.2371444042844563,1,13
70,Tournament,TwoPoint,20,80,0.3,0.1,0.21957299733300378,1,10
50,Tournament,TwoPoint,40,40,0.6,0.1,0.26515874674176554,1,14
60,Tournament,TwoPoint,20,100,0.6,0.1,0.3173570820470825,1,12
40,Tournament,TwoPoint,40,80,0.3,0.05,0.03221458901788783,0.2779412934531859,20
70,Tournament,TwoPoint,20,80,0.4,0.02,0.049872697952698275,1,9
70,Tournament,TwoPoint,20,80,0.4,0.05,0.1577181077107992,1,9
50,Tournament,TwoPoint,40,40,0.7,0.02,0.11743051657295339,1,14
60,Tournament,TwoPoint,20,100,0.7,0.02,0.19088170971143587,1,12
70,Tournament,TwoPoint,20,80,0.4,0.1,0.24414568354430188,1,9
