Parameter,RelativeError,SatisfiedFormulas,AvgUnsatisfiedClauses,MaxUnsatisfiedClauses,Time
10,0.12394325913303175,0.9560000000000001,1.5755555555555554,2,7.684
20,0.03293024095920678,0.9960000000000001,0.4,0.8,12.236
40,0.010955436791290778,1,0,0,27.904000000000003
60,0.005421959698687848,1,0,0,36.536
80,0.004649671034714636,1,0,0,42.958
100,0.0038147157561070713,1,0,0,55.88199999999999
200,0.0022212351250185712,1,0,0,109.97199999999998
