MaxFitness,AverageFitness,GenerationId,BestWeight,SatisfiedClauses,AdaptiveMutationRate
12646288,12319679.0575,91,35178,310,0.01999011249029826
12646288,12322499.215,92,35178,310,0.019989925380263594
12646288,12301916.895,93,35178,310,0.01998908099363552
12646288,12312833.925,94,35178,310,0.01998973330180939
12646288,12316372.075,95,35178,310,0.019990114595358686
12646288,12300229.5575,96,35178,310,0.019989551952379073
12646288,12302184.3975,97,35178,310,0.0199894065869962
12646288,12298489.215,98,35178,310,0.019989158706437624
12646288,12295181.9025,99,35178,310,0.01998976709912824
12646288,12303455.8925,100,35178,310,0.019990173951742053
12646288,12306810.1725,101,35178,310,0.01999026481201793
12646288,12314636.625,102,35178,310,0.01999059973881781
12646288,12310531.4025,103,35178,310,0.01998996775521694
12646288,12305177.325,104,35178,310,0.019989584014594122
12646288,12318895.0475,105,35178,310,0.01998914892618607
12646288,12324338.12,106,35178,310,0.019990244737550615
12646288,12315935.9925,107,35178,310,0.019990836435612648
12646288,12308653.995,108,35178,310,0.019989794208776494
12646288,12303694.17,109,35178,310,0.01999014544082816
12646288,12300557.3575,110,35178,310,0.019989535858014062
12646288,12290394.9975,111,35178,310,0.01999024698917006
12646288,12305254.9675,112,35178,310,0.019990112336846385
12646288,12311986.1525,113,35178,310,0.019989333541091794
12646288,12316655.6975,114,35178,310,0.019990013503874863
12646288,12300360.9375,115,35178,310,0.019988910853526897
12646288,12270130.495,116,35178,310,0.019988751818655587
12646288,12282800.9375,117,35178,310,0.019989191393524248
12646288,12288013.5725,118,35178,310,0.019989225827596418
12646288,12290160.4825,119,35178,310,0.019989047529127026
12646288,12288310.405,120,35178,310,0.019989896408069637
12646288,12288221.6825,121,35178,310,0.019989492779113247
12646288,12307337.6725,122,35178,310,0.019990551488925156
12646288,12305391.4575,123,35178,310,0.019989897664035656
12646288,12307263.9075,124,35178,310,0.019989748336415532
12646288,12293376.6275,125,35178,310,0.019990017558079807
12646288,12304156.3875,126,35178,310,0.01999039813571119
12646288,12279062.9,127,35178,310,0.019989523572613074
12646288,12276287.0325,128,35178,310,0.01998883440381371
12646288,12279487.2675,129,35178,310,0.019989749610261565
12646288,12273886.1825,130,35178,310,0.019989020063178337
12646288,12296683.9,131,35178,310,0.019989759463661078
12646288,12302064.7225,132,35178,310,0.019990018948113267
12646288,12295031.18,133,35178,310,0.019989454329542862
12646288,12299433.1675,134,35178,310,0.01998992159015452
12646288,12302322.725,135,35178,310,0.019989496782739393
12646288,12311244.8925,136,35178,310,0.01998983154638692
12646288,12300680.39,137,35178,310,0.01998982821439895
12646288,12300014.685,138,35178,310,0.019989995442719385
12646288,12299936.9325,139,35178,310,0.019990226682419083
12646288,12294458.2725,140,35178,310,0.019989928461813387
12646288,12286059.2625,141,35178,310,0.019988091059628108
12646288,12282526.28,142,35178,310,0.01998810337101408
12646288,12309915.5125,143,35178,310,0.019988716290734593
12646288,12316975.2325,144,35178,310,0.019990324104541837
12646834,12307330.7125,145,35724,310,0.019988563623938086
12646834,12321819.92,146,35724,310,0.01998937926116899
12646834,12332565.8275,147,35724,310,0.01998962042144427
12646834,12317421.1975,148,35724,310,0.019989993670180128
12646834,12325505.5975,149,35724,310,0.01998947733668069
12646834,12342304.4475,150,35724,310,0.01999038733707878
12646834,12330231.065,151,35724,310,0.019990757696583834
12646834,12319462.835,152,35724,310,0.01999061692965179
12646834,12337602.4025,153,35724,310,0.019990796851738254
12646834,12339698.58,154,35724,310,0.019991016772953788
12646834,12349303.7425,155,35724,310,0.019990839560531173
12646834,12354213.6975,156,35724,310,0.01999119150379239
12646834,12356201.6075,157,35724,310,0.019991327516587613
12646834,12352792.1475,158,35724,310,0.01999017792981408
12646834,12346544.675,159,35724,310,0.019990549510982156
12646834,12349241.125,160,35724,310,0.019990738087447113
12646834,12321213.8775,161,35724,310,0.01999041008829894
12647102,12317204.875,162,35992,310,0.01999013144582806
12647102,12319213.4825,163,35992,310,0.01999087642612798
12647102,12327097.4825,164,35992,310,0.01999035370998548
12647102,12328582.79,165,35992,310,0.01999059143859549
12647102,12332144.8975,166,35992,310,0.01999098289195081
12647102,12323242.0275,167,35992,310,0.019990481028570123
12647102,12308623.0125,168,35992,310,0.01999015247330442
12647436,12312955.31,169,36326,310,0.019989535238408473
12647436,12325132.6725,170,36326,310,0.019989631975276978
12647436,12313415.5125,171,36326,310,0.019990119513531607
12647436,12308661.755,172,36326,310,0.01998988085779732
12647436,12314305.0725,173,36326,310,0.01998910133382555
12647436,12309208.1975,174,36326,310,0.01999032874921677
12647436,12303491.7075,175,36326,310,0.019989060593734256
12647436,12310865.9425,176,36326,310,0.019989861196141993
12647436,12305553.385,177,36326,310,0.019990876386405683
12647436,12305347.1575,178,36326,310,0.019990269806281526
12647436,12297247.3075,179,36326,310,0.019990937710277153
12647436,12288309.2725,180,36326,310,0.019990117692711366
12647436,12278067.6525,181,36326,310,0.019989095519385543
12647436,12290209.66,182,36326,310,0.019989453865060028
12647436,12306657.095,183,36326,310,0.019989765316976757
12647436,12282603.3575,184,36326,310,0.019989972458902185
12647436,12289547.5325,185,36326,310,0.01998909340762525
12647436,12292608.1075,186,36326,310,0.0199895812274925
12647436,12292223.5775,187,36326,310,0.019989647066864815
12647436,12295065.5825,188,36326,310,0.019988711471702003
12647436,12311748.3275,189,36326,310,0.019990169515079727
12647436,12309168.8425,190,36326,310,0.019989743636217538
12647436,12297325.055,191,36326,310,0.01999000256307382
12647436,12293462.9725,192,36326,310,0.019990578222218728
12647436,12300360.815,193,36326,310,0.019990031424272376
12647436,12305467.46,194,36326,310,0.019989708926538553
12647436,12319954.5475,195,36326,310,0.019989850092772616
12647436,12326802.3,196,36326,310,0.01999018609360879
12647436,12317683.8,197,36326,310,0.019989929772107947
12647436,12329480.45,198,36326,310,0.01999044935487482
12647436,12321166.685,199,36326,310,0.019990528383711417
12647436,12323086.0275,200,36326,310,0.019990315205573712
12647436,12311231.455,201,36326,310,0.01998922775560227
12647436,12307384.0425,202,36326,310,0.019989757016520043
12647436,12302833.565,203,36326,310,0.0199898213093135
12647436,12280815.315,204,36326,310,0.019989961245766744
12647436,12291973.8175,205,36326,310,0.019990034220371437
12647436,12267588.24,206,36326,310,0.019989980037444465
12647436,12259057.5625,207,36326,310,0.01999040879738207
12647436,12256085.5875,208,36326,310,0.019990363522530415
12647436,12263924.9775,209,36326,310,0.01998942148798375
12647436,12260303.3825,210,36326,310,0.01998879983877855
12647436,12270056.045,211,36326,310,0.01999024394801793
12647436,12272416.1325,212,36326,310,0.019989950002439163
12647436,12271192.7675,213,36326,310,0.019989729556310808
12647436,12252349.8225,214,36326,310,0.019988056988810603
12647436,12253367.5075,215,36326,310,0.019989195215102416
12647436,12245309.42,216,36326,310,0.019987943712688125
12647436,12251282.6425,217,36326,310,0.01998884811908686
12647436,12274197.905,218,36326,310,0.019988980877192055
12647436,12272421.5475,219,36326,310,0.019989289302141455
12647436,12268583.4325,220,36326,310,0.019989149147482007
12647436,12282489.415,221,36326,310,0.01998952301730663
12647436,12279981.9125,222,36326,310,0.01998925524534829
12647436,12295322.255,223,36326,310,0.01998912580658551
12647436,12297681.595,224,36326,310,0.019989909220725757
12647436,12295975.675,225,36326,310,0.019989734301520904
12647436,12302661.07,226,36326,310,0.019990343637869726
12647436,12309014.4175,227,36326,310,0.019990096796355883
12647436,12315098.6,228,36326,310,0.01998971763880793
12647436,12290835.075,229,36326,310,0.019988919150298698
12647436,12316226.42,230,36326,310,0.019989848251885736
12647436,12317895.5125,231,36326,310,0.019990384894345722
12647436,12289206.8975,232,36326,310,0.01998876686107681
12647436,12313994.395,233,36326,310,0.019989294629578103
12647436,12303935.82,234,36326,310,0.01999047025175989
12647436,12292894.995,235,36326,310,0.01998946754107312
12647436,12311075.4475,236,36326,310,0.019990063439349132
12647436,12320113.5925,237,36326,310,0.019990170122313418
12647436,12300905.8425,238,36326,310,0.01998969112745824
12647436,12316536.55,239,36326,310,0.019990031649882417
12647436,12314300.0925,240,36326,310,0.019990348631898986
12647436,12295986.9675,241,36326,310,0.019989768704913535
12647436,12306756.215,242,36326,310,0.01999040714078242
12647436,12293922.495,243,36326,310,0.019989799379269785
12647436,12292817.025,244,36326,310,0.01998930599273548
12647436,12280084.575,245,36326,310,0.019988550986573272
12647436,12281620.1775,246,36326,310,0.019989868571764977
12647436,12294147.165,247,36326,310,0.01998932565963064
12647436,12296591.65,248,36326,310,0.0199895683596437
12647436,12288166.69,249,36326,310,0.019989580772424523
12647436,12291305.6175,250,36326,310,0.019989532754262403
12647436,12273595.6975,251,36326,310,0.019988926635012144
12647436,12266571.7375,252,36326,310,0.019989131619046887
12647436,12251752.585,253,36326,310,0.01998838706445061
12647436,12252393.455,254,36326,310,0.019989145349974632
12647436,12258727.635,255,36326,310,0.019988923785593783
12647436,12274930.79,256,36326,310,0.01998899609918977
12647436,12280300.9825,257,36326,310,0.01998883629574735
12647436,12284266.54,258,36326,310,0.019988522142796335
12647436,12310334.8325,259,36326,310,0.019989546298184738
12647436,12308485.1475,260,36326,310,0.019990097071261675
12647436,12310928.545,261,36326,310,0.01999011521834221
12647436,12298110.92,262,36326,310,0.019990594911275753
12647436,12293408.1525,263,36326,310,0.01999089496229389
12647436,12285293.7275,264,36326,310,0.01998951208040339
12647436,12301088.7525,265,36326,310,0.019989145555507133
12647436,12310449.4425,266,36326,310,0.019989768501931803
12647436,12301158.9125,267,36326,310,0.019990098604982014
12647436,12279036.0075,268,36326,310,0.019989938586773812
12647436,12288594.325,269,36326,310,0.01999089273419653
12647436,12285974.815,270,36326,310,0.019990435477830158
12647436,12288005.48,271,36326,310,0.01999048420671484
12647436,12295618.085,272,36326,310,0.019989359059287632
12647436,12304398.7775,273,36326,310,0.019989258515999055
12647436,12302622.99,274,36326,310,0.019990231224562918
12647436,12300029.2725,275,36326,310,0.019989619668188525
12647436,12309011.335,276,36326,310,0.0199897298133764
12647436,12307153.825,277,36326,310,0.019989659764130516
12648017,12308614.865,278,36907,310,0.019989431313880583
12648017,12299665.59,279,36907,310,0.019989752978295132
12648017,12300432.3375,280,36907,310,0.019990247071260063
12648017,12293705.81,281,36907,310,0.01998954480596836
12648017,12304385.6725,282,36907,310,0.01999004248418033
12648017,12259318.67,283,36907,310,0.01998920206831131
12648017,12257534.0875,284,36907,310,0.01998794496392892
12648017,12268120.515,285,36907,310,0.019988619887156694
12648017,12263716.725,286,36907,310,0.019988643779375388
12648017,12283844.28,287,36907,310,0.019989287344767754
12648017,12291007.975,288,36907,310,0.019989703781595838
12648017,12306761.295,289,36907,310,0.01998922119310726
12648017,12310894.595,290,36907,310,0.019989587346668447
12648017,12308349.4725,291,36907,310,0.019990001852858454
12648017,12308138.955,292,36907,310,0.019990222687873208
12648017,12307260.8025,293,36907,310,0.019989368691293273
12648017,12309454.2175,294,36907,310,0.01998946364874024
12648017,12298991.645,295,36907,310,0.01998975377126158
12648017,12282670.33,296,36907,310,0.01998875601160127
12648017,12261439.1625,297,36907,310,0.01998843875792068
12648017,12275729.6175,298,36907,310,0.019989009313509245
12648017,12274020.845,299,36907,310,0.019989098637991906
12648017,12273537.48,300,36907,310,0.019989555607084025
12648017,12255591.6825,301,36907,310,0.01998908748536992
12648017,12234930.45,302,36907,310,0.01998871773913509
12648017,12238364.9775,303,36907,310,0.019988382562507203
12648017,12254270.66,304,36907,310,0.019988493559681225
12648017,12252234.2325,305,36907,310,0.019989163879856713
12648017,12243146.76,306,36907,310,0.019989207080743518
12648017,12250569.0175,307,36907,310,0.019987979523465482
12648017,12282784.2175,308,36907,310,0.01998787829377228
12648017,12316723.03,309,36907,310,0.01998999108205593
12648017,12306866.1525,310,36907,310,0.019989711705357047
12648017,12291146.115,311,36907,310,0.019990246485412002
12648017,12290649.4725,312,36907,310,0.01998922474621932
12648017,12288091.85,313,36907,310,0.019989902516102304
12648017,12297738.0475,314,36907,310,0.019989880720820564
12648017,12305003.4,315,36907,310,0.019989980144231742
12648017,12305046.365,316,36907,310,0.019990578392147403
12648017,12318261.0525,317,36907,310,0.019989771483341127
12648017,12316473.9025,318,36907,310,0.019990567181361812
12648017,12310279.3625,319,36907,310,0.019990428856407262
12648017,12293730.27,320,36907,310,0.019989747503198072
12648017,12273779.8875,321,36907,310,0.01998909264559167
12648017,12283687.9075,322,36907,310,0.01998956372477408
12648017,12282604.2425,323,36907,310,0.019989526392625172
12648017,12290504.245,324,36907,310,0.01999076810027663
12648017,12283945.7075,325,36907,310,0.019989526212507793
12648017,12291056.6825,326,36907,310,0.019990007599504346
12648017,12293038.0025,327,36907,310,0.019989853293984627
12648017,12283507.8575,328,36907,310,0.019989788279624714
12648017,12283828.6675,329,36907,310,0.01998907968694996
12648017,12285111.4275,330,36907,310,0.01998947648301853
12648017,12295353.005,331,36907,310,0.019989413865105967
12648017,12282269.6875,332,36907,310,0.019989395219322734
12648017,12310112.0875,333,36907,310,0.019988970672042996
12648017,12331390.6,334,36907,310,0.01998993862884181
12648017,12330432.135,335,36907,310,0.0199901375191662
12648017,12329242,336,36907,310,0.019989535522466403
12648017,12321349.4175,337,36907,310,0.019990422891146577
12648017,12318088.775,338,36907,310,0.01999096493352123
12648017,12330273.4,339,36907,310,0.019989905118740176
12648017,12321972.8625,340,36907,310,0.019990225802042752
12648017,12315572.6025,341,36907,310,0.019989528137962047
12648017,12314482.4125,342,36907,310,0.019990082065579756
12648017,12299915.0775,343,36907,310,0.01998903972188539
12648017,12313675.045,344,36907,310,0.019989884112285083
12648017,12309846.26,345,36907,310,0.01998884458907148
12648017,12306954.14,346,36907,310,0.019989792799589283
12648017,12301129.9325,347,36907,310,0.019990137843538393
12648017,12294741.545,348,36907,310,0.019990003638253255
12648017,12294693.5725,349,36907,310,0.01998989409161059
12648017,12301438.765,350,36907,310,0.01999040751769919
12648017,12273929.8475,351,36907,310,0.01998989856872808
12648017,12270338.6825,352,36907,310,0.019989457895800047
12648017,12246086.5,353,36907,310,0.019989475107104828
12648017,12226669.5375,354,36907,310,0.019989919678732208
12648017,12231805.17,355,36907,310,0.019988236590742368
12648017,12227837.6475,356,36907,310,0.01998755594284559
12648017,12275673.65,357,36907,310,0.01998869744410033
12648017,12254046.91,358,36907,310,0.019989074451949283
12648017,12264196.6325,359,36907,310,0.019989236028089493
12648017,12255485.235,360,36907,310,0.019987419993893415
12648017,12277953.865,361,36907,310,0.019988426487058727
12648017,12295317.5875,362,36907,310,0.019989473216903638
12648017,12292974.32,363,36907,310,0.01998926791473248
12648017,12297058.4925,364,36907,310,0.019990556125539332
12648017,12282426.2475,365,36907,310,0.019988678401160222
12648017,12283903.595,366,36907,310,0.01998940877798047
12648017,12260615.4375,367,36907,310,0.019988720719195305
12648017,12276054.1575,368,36907,310,0.019988988387534615
12648017,12271047.6775,369,36907,310,0.019989271120225943
12648017,12276024.7675,370,36907,310,0.019989520152755246
12648017,12262864.8875,371,36907,310,0.019989742839584487
12648017,12252665.1275,372,36907,310,0.01998945386019554
12648017,12255200.825,373,36907,310,0.019988865494726008
12648017,12248833.9625,374,36907,310,0.019988426380777018
12648017,12260153.5725,375,36907,310,0.019988265214205873
12648017,12257883.815,376,36907,310,0.019989775245759706
12648017,12258059.905,377,36907,310,0.01998905927568405
12648017,12264128.9275,378,36907,310,0.01998924508785855
12648017,12249631.655,379,36907,310,0.01998858170664553
12648017,12263761.605,380,36907,310,0.019988513397979874
12648017,12261577.07,381,36907,310,0.019989018501733704
12648017,12270241.3125,382,36907,310,0.019988272774262846
12648017,12286860.7525,383,36907,310,0.01998885939232749
12648017,12289252.215,384,36907,310,0.01998934590592027
12648017,12274373.43,385,36907,310,0.019988950740088544
12648017,12275670.395,386,36907,310,0.019988434025239917
12648017,12277885.9075,387,36907,310,0.019989362988217938
12648017,12288143.64,388,36907,310,0.019989647581091504
12648017,12281747.46,389,36907,310,0.019989722943944903
12648017,12288408.8475,390,36907,310,0.019989290873444712
12648017,12285797.1525,391,36907,310,0.01998975602353206
12648017,12288260.4,392,36907,310,0.01998952063023201
12648017,12305989.0925,393,36907,310,0.019990264941038335
12648017,12285213.61,394,36907,310,0.019989084195260645
12648017,12298446.1275,395,36907,310,0.0199902210489509
12648017,12291315.4275,396,36907,310,0.019990905369076165
12648017,12271306.0475,397,36907,310,0.01998981107909659
12648017,12261457.535,398,36907,310,0.019989610368125212
12648017,12272060.7875,399,36907,310,0.019990111990653585
