Parameter,RelativeError,SatisfiedFormulas,AvgUnsatisfiedClauses,MaxUnsatisfiedClauses,Time
25,0.021603016510552714,0.93,2.105,3.6,21.028
50,0.012022421967281963,0.9620000000000001,1.5833333333333333,2.2,56.07000000000001
100,0.003755599905350944,0.982,1.1199999999999999,1.8,114.58800000000001
200,0.001679661510226297,0.9940000000000001,0.4666666666666666,0.8,335.562
300,0.0007094253758760425,0.998,0.2,0.4,658.5139999999999
